booking_id,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date_day_of_month,market_segment_type,avg_price_per_room,booking_status,hotel,country,email,arrival_date_week_number
INN01132,2,3,49,2018,1,24,Online,75.95,Not_Canceled,Unknown,Unknown,Unknown,
INN01133,0,2,257,2017,7,1,Online,101.5,Canceled,Unknown,Unknown,Unknown,
INN01134,2,2,50,2018,3,5,Online,67.66,Canceled,Unknown,Unknown,Unknown,
INN01135,1,1,247,2018,6,6,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN01136,2,4,64,2018,4,23,Online,115.03,Not_Canceled,Unknown,Unknown,Unknown,
INN01137,0,1,24,2018,12,30,Online,206.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01138,0,5,10,2017,8,18,Online,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01139,2,2,59,2018,11,18,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01140,0,2,164,2017,10,2,Offline,100.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01141,0,2,32,2017,11,20,Offline,73.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01142,2,1,122,2018,3,27,Offline,107.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01143,0,3,276,2018,9,22,Offline,95.67,Not_Canceled,Unknown,Unknown,Unknown,
INN01144,1,3,18,2018,9,15,Online,105.64,Not_Canceled,Unknown,Unknown,Unknown,
INN01145,0,3,116,2018,11,17,Online,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01146,1,2,38,2018,2,22,Online,75.3,Canceled,Unknown,Unknown,Unknown,
INN01147,1,2,41,2018,11,11,Online,121.33,Canceled,Unknown,Unknown,Unknown,
INN01148,1,5,6,2017,8,17,Online,104.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01149,0,3,47,2018,9,13,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01150,1,2,9,2017,8,21,Online,115.67,Not_Canceled,Unknown,Unknown,Unknown,
INN01151,0,1,0,2017,9,5,Online,133.0,Canceled,Unknown,Unknown,Unknown,
INN01152,0,3,1,2017,12,31,Online,183.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01153,2,3,118,2018,5,1,Online,107.95,Not_Canceled,Unknown,Unknown,Unknown,
INN01154,0,2,0,2017,8,5,Online,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01155,0,4,12,2018,11,9,Online,120.06,Not_Canceled,Unknown,Unknown,Unknown,
INN01156,1,4,89,2017,7,6,Online,68.0,Canceled,Unknown,Unknown,Unknown,
INN01157,0,1,38,2018,3,5,Online,67.6,Not_Canceled,Unknown,Unknown,Unknown,
INN01158,0,1,41,2018,1,16,Online,93.45,Not_Canceled,Unknown,Unknown,Unknown,
INN01159,0,0,145,2018,7,5,Online,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01160,1,1,83,2018,3,19,Online,105.3,Not_Canceled,Unknown,Unknown,Unknown,
INN01161,0,4,1,2018,11,8,Online,159.38,Not_Canceled,Unknown,Unknown,Unknown,
INN01162,0,2,192,2018,6,24,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01163,2,7,178,2018,7,27,Online,127.22,Canceled,Unknown,Unknown,Unknown,
INN01164,0,3,166,2018,11,1,Online,110.0,Canceled,Unknown,Unknown,Unknown,
INN01165,0,3,44,2018,2,17,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01166,1,3,237,2018,10,17,Online,90.95,Canceled,Unknown,Unknown,Unknown,
INN01167,0,2,163,2018,7,22,Online,94.5,Canceled,Unknown,Unknown,Unknown,
INN01168,0,2,22,2018,7,21,Online,240.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01169,1,4,7,2017,9,21,Online,143.2,Not_Canceled,Unknown,Unknown,Unknown,
INN01170,2,5,20,2017,11,11,Online,68.85,Not_Canceled,Unknown,Unknown,Unknown,
INN01171,2,2,54,2018,12,24,Online,88.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01172,0,4,89,2017,8,11,Online,76.5,Canceled,Unknown,Unknown,Unknown,
INN01173,2,1,2,2017,10,18,Corporate,123.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01174,0,3,112,2018,6,2,Online,120.0,Canceled,Unknown,Unknown,Unknown,
INN01175,2,3,153,2018,12,29,Online,122.91,Not_Canceled,Unknown,Unknown,Unknown,
INN01176,0,1,7,2017,10,30,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01177,0,2,6,2017,12,10,Online,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01178,0,4,14,2018,5,18,Offline,72.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01179,0,2,36,2018,8,10,Online,135.9,Canceled,Unknown,Unknown,Unknown,
INN01180,0,2,39,2017,8,14,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01181,1,3,10,2018,3,7,Corporate,107.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01182,1,2,6,2018,7,11,Online,169.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01183,1,2,112,2018,12,16,Online,79.2,Canceled,Unknown,Unknown,Unknown,
INN01184,3,7,18,2018,12,9,Online,75.99,Not_Canceled,Unknown,Unknown,Unknown,
INN01185,1,2,66,2018,9,2,Online,87.3,Not_Canceled,Unknown,Unknown,Unknown,
INN01186,0,2,377,2018,10,14,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01187,0,2,71,2018,4,1,Online,87.3,Canceled,Unknown,Unknown,Unknown,
INN01188,0,1,16,2018,12,21,Online,105.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01189,1,3,9,2017,9,10,Offline,63.75,Not_Canceled,Unknown,Unknown,Unknown,
INN01190,0,2,102,2017,10,16,Online,101.5,Canceled,Unknown,Unknown,Unknown,
INN01191,0,3,103,2018,5,4,Online,95.0,Canceled,Unknown,Unknown,Unknown,
INN01192,2,0,146,2018,4,24,Online,95.0,Canceled,Unknown,Unknown,Unknown,
INN01193,2,1,130,2018,8,27,Online,85.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01194,1,3,0,2017,8,10,Online,115.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01195,1,0,4,2018,6,13,Online,99.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01196,2,1,88,2018,12,18,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01197,1,0,85,2018,7,18,Online,105.3,Not_Canceled,Unknown,Unknown,Unknown,
INN01198,1,4,63,2018,11,21,Online,88.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01199,2,5,85,2018,4,13,Online,90.95,Canceled,Unknown,Unknown,Unknown,
INN01200,1,0,11,2018,2,14,Online,127.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01201,0,1,3,2018,3,17,Corporate,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01202,1,1,94,2018,10,31,Online,90.45,Canceled,Unknown,Unknown,Unknown,
INN01203,2,5,119,2018,6,28,Online,85.61,Canceled,Unknown,Unknown,Unknown,
INN01204,1,2,130,2018,3,25,Online,102.58,Not_Canceled,Unknown,Unknown,Unknown,
INN01205,0,2,30,2018,3,4,Online,88.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01206,0,1,0,2018,7,14,Corporate,140.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01207,2,1,5,2017,9,19,Online,120.33,Not_Canceled,Unknown,Unknown,Unknown,
INN01208,0,2,42,2018,9,27,Online,158.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01209,1,0,2,2018,5,16,Online,89.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01210,0,1,5,2018,5,10,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01211,1,2,290,2018,6,17,Online,72.0,Canceled,Unknown,Unknown,Unknown,
INN01212,2,2,28,2018,4,17,Online,101.8,Canceled,Unknown,Unknown,Unknown,
INN01213,2,3,116,2018,6,30,Online,75.27,Not_Canceled,Unknown,Unknown,Unknown,
INN01214,0,2,216,2018,8,30,Online,96.3,Canceled,Unknown,Unknown,Unknown,
INN01215,0,1,82,2018,6,23,Online,85.5,Canceled,Unknown,Unknown,Unknown,
INN01216,2,1,110,2018,10,9,Online,80.0,Canceled,Unknown,Unknown,Unknown,
INN01217,2,2,226,2018,10,29,Online,70.0,Canceled,Unknown,Unknown,Unknown,
INN01218,2,1,12,2018,2,14,Offline,87.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01219,0,2,9,2017,11,11,Corporate,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01220,2,1,41,2018,3,13,Corporate,85.67,Not_Canceled,Unknown,Unknown,Unknown,
INN01221,2,1,48,2018,3,6,Offline,40.67,Not_Canceled,Unknown,Unknown,Unknown,
INN01222,0,3,71,2017,9,22,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01223,0,3,37,2018,10,13,Offline,105.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01224,2,3,164,2018,9,17,Online,108.11,Canceled,Unknown,Unknown,Unknown,
INN01225,2,2,60,2018,3,20,Online,75.0,Canceled,Unknown,Unknown,Unknown,
INN01226,1,3,126,2018,5,2,Online,86.36,Not_Canceled,Unknown,Unknown,Unknown,
INN01227,0,1,258,2018,9,29,Online,106.2,Canceled,Unknown,Unknown,Unknown,
INN01228,0,1,151,2018,1,19,Offline,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01229,1,2,302,2018,9,16,Online,100.0,Canceled,Unknown,Unknown,Unknown,
INN01230,0,2,12,2018,6,29,Online,156.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01231,1,3,254,2018,9,29,Online,100.3,Canceled,Unknown,Unknown,Unknown,
INN01232,0,3,2,2018,11,17,Online,159.0,Canceled,Unknown,Unknown,Unknown,
INN01233,0,2,10,2018,11,15,Online,103.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01234,1,0,1,2018,5,8,Online,56.47,Not_Canceled,Unknown,Unknown,Unknown,
INN01235,0,1,60,2018,12,23,Online,156.6,Not_Canceled,Unknown,Unknown,Unknown,
INN01236,0,3,193,2018,9,29,Online,93.09,Canceled,Unknown,Unknown,Unknown,
INN01237,2,3,131,2018,6,19,Online,80.75,Canceled,Unknown,Unknown,Unknown,
INN01238,1,1,83,2018,11,19,Online,79.2,Not_Canceled,Unknown,Unknown,Unknown,
INN01239,1,3,102,2018,5,5,Online,150.45,Not_Canceled,Unknown,Unknown,Unknown,
INN01240,2,3,3,2017,12,3,Offline,58.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01241,1,2,5,2018,3,7,Online,89.0,Canceled,Unknown,Unknown,Unknown,
INN01242,0,1,29,2017,9,15,Online,105.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01243,1,3,11,2017,10,19,Online,92.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01244,2,0,126,2018,6,26,Online,90.9,Not_Canceled,Unknown,Unknown,Unknown,
INN01245,0,2,164,2017,10,2,Offline,100.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01246,1,4,33,2018,3,16,Offline,63.58,Not_Canceled,Unknown,Unknown,Unknown,
INN01247,0,2,74,2017,9,18,Offline,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01248,0,2,5,2018,10,14,Online,175.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01249,2,1,6,2018,9,25,Online,159.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01250,0,1,191,2018,11,25,Online,71.1,Canceled,Unknown,Unknown,Unknown,
INN01251,2,3,81,2018,7,3,Online,108.9,Not_Canceled,Unknown,Unknown,Unknown,
INN01252,0,2,32,2017,11,20,Offline,73.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01253,0,1,6,2018,8,17,Corporate,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01254,0,3,54,2018,11,16,Online,57.93,Not_Canceled,Unknown,Unknown,Unknown,
INN01255,0,2,154,2018,8,24,Online,100.8,Canceled,Unknown,Unknown,Unknown,
INN01256,0,1,29,2018,5,18,Online,156.0,Canceled,Unknown,Unknown,Unknown,
INN01257,1,1,23,2018,4,16,Online,129.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01258,2,4,109,2018,7,13,Online,68.72,Not_Canceled,Unknown,Unknown,Unknown,
INN01259,0,2,102,2017,10,16,Online,80.0,Canceled,Unknown,Unknown,Unknown,
INN01260,1,3,97,2018,3,24,Online,64.98,Not_Canceled,Unknown,Unknown,Unknown,
INN01261,0,2,102,2017,10,16,Online,101.5,Canceled,Unknown,Unknown,Unknown,
INN01262,0,1,7,2018,9,22,Online,150.15,Canceled,Unknown,Unknown,Unknown,
INN01263,2,2,103,2018,5,1,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN01264,1,4,33,2018,5,9,Online,97.71,Not_Canceled,Unknown,Unknown,Unknown,
INN01265,0,2,127,2018,5,6,Online,105.3,Canceled,Unknown,Unknown,Unknown,
INN01266,1,3,124,2018,8,1,Online,105.3,Not_Canceled,Unknown,Unknown,Unknown,
INN01267,1,3,85,2018,8,29,Online,143.1,Not_Canceled,Unknown,Unknown,Unknown,
INN01268,2,2,10,2018,10,2,Online,107.0,Canceled,Unknown,Unknown,Unknown,
INN01269,1,2,29,2018,3,4,Online,89.93,Not_Canceled,Unknown,Unknown,Unknown,
INN01270,0,1,2,2018,8,2,Online,102.7,Not_Canceled,Unknown,Unknown,Unknown,
INN01271,2,1,122,2018,3,27,Offline,86.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01272,0,3,112,2018,6,2,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01273,0,3,12,2018,7,7,Online,182.33,Not_Canceled,Unknown,Unknown,Unknown,
INN01274,2,2,208,2018,7,30,Online,80.75,Canceled,Unknown,Unknown,Unknown,
INN01275,0,2,40,2018,3,4,Online,126.3,Not_Canceled,Unknown,Unknown,Unknown,
INN01276,0,2,43,2018,11,25,Complementary,20.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01277,2,5,215,2018,11,6,Online,212.06,Canceled,Unknown,Unknown,Unknown,
INN01278,2,1,12,2018,9,18,Online,142.33,Not_Canceled,Unknown,Unknown,Unknown,
INN01279,0,3,76,2017,9,15,Offline,64.6,Not_Canceled,Unknown,Unknown,Unknown,
INN01280,1,3,113,2018,6,30,Online,85.0,Canceled,Unknown,Unknown,Unknown,
INN01281,0,1,28,2018,5,21,Online,141.0,Canceled,Unknown,Unknown,Unknown,
INN01282,0,2,7,2018,10,19,Online,103.18,Not_Canceled,Unknown,Unknown,Unknown,
INN01283,1,1,1,2018,8,1,Online,124.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01284,2,3,69,2018,6,30,Online,140.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01285,1,1,301,2018,7,30,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN01286,1,4,190,2018,6,22,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01287,1,1,3,2018,4,18,Offline,70.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01288,1,2,381,2018,12,23,Online,78.55,Canceled,Unknown,Unknown,Unknown,
INN01289,2,1,1,2018,1,2,Online,71.84,Not_Canceled,Unknown,Unknown,Unknown,
INN01290,0,2,0,2018,3,2,Corporate,55.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01291,1,3,57,2018,10,17,Online,158.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01292,2,2,230,2018,9,18,Online,119.85,Canceled,Unknown,Unknown,Unknown,
INN01293,0,1,12,2018,2,6,Online,109.0,Canceled,Unknown,Unknown,Unknown,
INN01294,2,1,64,2018,4,23,Online,118.8,Canceled,Unknown,Unknown,Unknown,
INN01295,2,2,37,2018,6,26,Online,143.1,Not_Canceled,Unknown,Unknown,Unknown,
INN01296,0,1,11,2018,12,6,Online,88.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01297,2,1,30,2018,3,5,Online,76.1,Not_Canceled,Unknown,Unknown,Unknown,
INN01298,0,1,56,2018,6,8,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01299,2,0,91,2018,8,21,Online,126.9,Not_Canceled,Unknown,Unknown,Unknown,
INN01300,1,4,64,2018,11,9,Online,138.24,Not_Canceled,Unknown,Unknown,Unknown,
INN01301,2,3,231,2018,12,30,Online,63.75,Not_Canceled,Unknown,Unknown,Unknown,
INN01302,1,3,103,2018,7,11,Online,107.55,Not_Canceled,Unknown,Unknown,Unknown,
INN01303,0,3,237,2018,10,13,Online,147.3,Canceled,Unknown,Unknown,Unknown,
INN01304,0,2,192,2018,6,24,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01305,0,2,12,2018,9,28,Online,160.2,Not_Canceled,Unknown,Unknown,Unknown,
INN01306,2,2,109,2018,3,27,Online,81.25,Canceled,Unknown,Unknown,Unknown,
INN01307,2,1,40,2018,3,20,Online,88.2,Not_Canceled,Unknown,Unknown,Unknown,
INN01308,1,0,17,2018,6,12,Online,85.47,Not_Canceled,Unknown,Unknown,Unknown,
INN01309,0,2,53,2018,9,1,Online,89.1,Not_Canceled,Unknown,Unknown,Unknown,
INN01310,0,3,43,2018,10,20,Online,146.33,Not_Canceled,Unknown,Unknown,Unknown,
INN01311,0,3,58,2018,5,17,Online,116.1,Canceled,Unknown,Unknown,Unknown,
INN01312,1,2,73,2018,3,21,Offline,38.67,Not_Canceled,Unknown,Unknown,Unknown,
INN01313,0,2,76,2017,10,13,Online,98.25,Not_Canceled,Unknown,Unknown,Unknown,
INN01314,0,2,317,2018,9,15,Online,120.0,Canceled,Unknown,Unknown,Unknown,
INN01315,0,2,188,2018,9,22,Online,135.9,Canceled,Unknown,Unknown,Unknown,
INN01316,2,5,248,2018,8,14,Online,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN01317,0,2,64,2018,5,17,Corporate,130.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01318,1,3,21,2018,8,29,Online,124.25,Not_Canceled,Unknown,Unknown,Unknown,
INN01319,0,3,24,2018,3,3,Offline,117.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01320,2,5,113,2018,11,27,Online,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01321,1,2,71,2018,4,29,Online,198.9,Canceled,Unknown,Unknown,Unknown,
INN01322,1,3,13,2017,9,3,Offline,84.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01323,0,3,88,2018,5,11,Online,143.1,Not_Canceled,Unknown,Unknown,Unknown,
INN01324,0,2,27,2017,9,30,Offline,108.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01325,2,4,68,2018,5,7,Online,135.15,Canceled,Unknown,Unknown,Unknown,
INN01326,0,3,13,2018,10,25,Online,87.78,Not_Canceled,Unknown,Unknown,Unknown,
INN01327,0,3,1,2017,8,5,Corporate,60.0,Canceled,Unknown,Unknown,Unknown,
INN01328,2,3,21,2018,5,29,Online,101.15,Not_Canceled,Unknown,Unknown,Unknown,
INN01329,1,2,8,2017,12,4,Online,80.27,Not_Canceled,Unknown,Unknown,Unknown,
INN01330,1,3,111,2018,4,4,Online,82.45,Not_Canceled,Unknown,Unknown,Unknown,
INN01331,0,3,11,2018,5,24,Offline,160.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01332,0,1,8,2018,9,15,Online,149.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01333,0,4,30,2018,7,26,Online,135.9,Canceled,Unknown,Unknown,Unknown,
INN01334,0,3,184,2018,10,4,Online,122.4,Canceled,Unknown,Unknown,Unknown,
INN01335,0,1,14,2018,8,31,Online,124.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01336,2,1,20,2018,2,13,Online,187.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01337,2,1,110,2017,7,25,Online,94.5,Canceled,Unknown,Unknown,Unknown,
INN01338,2,1,106,2018,5,29,Offline,80.75,Not_Canceled,Unknown,Unknown,Unknown,
INN01339,2,1,34,2018,10,8,Online,170.4,Canceled,Unknown,Unknown,Unknown,
INN01340,0,3,98,2018,12,8,Online,79.2,Not_Canceled,Unknown,Unknown,Unknown,
INN01341,2,1,92,2018,3,26,Online,100.0,Canceled,Unknown,Unknown,Unknown,
INN01342,0,2,47,2017,11,5,Online,105.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01343,0,4,70,2018,4,12,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01344,0,2,317,2018,9,15,Online,120.0,Canceled,Unknown,Unknown,Unknown,
INN01345,1,3,75,2018,3,17,Online,80.0,Canceled,Unknown,Unknown,Unknown,
INN01346,0,2,14,2018,7,21,Corporate,105.0,Canceled,Unknown,Unknown,Unknown,
INN01347,0,2,14,2018,7,21,Corporate,105.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01348,0,3,130,2018,9,29,Online,139.5,Canceled,Unknown,Unknown,Unknown,
INN01349,1,1,247,2018,6,6,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN01350,1,1,75,2018,11,12,Online,79.2,Not_Canceled,Unknown,Unknown,Unknown,
INN01351,0,2,64,2018,1,19,Online,65.36,Not_Canceled,Unknown,Unknown,Unknown,
INN01352,0,3,59,2018,9,1,Online,123.3,Not_Canceled,Unknown,Unknown,Unknown,
INN01353,0,1,1,2018,7,26,Corporate,84.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01354,2,1,29,2018,1,30,Online,77.6,Canceled,Unknown,Unknown,Unknown,
INN01355,2,2,60,2018,12,23,Online,105.4,Not_Canceled,Unknown,Unknown,Unknown,
INN01356,0,2,273,2017,7,17,Offline,87.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01357,0,3,29,2018,4,14,Offline,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN01358,0,2,292,2018,7,21,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN01359,0,3,49,2018,11,9,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01360,2,2,41,2017,11,8,Online,81.77,Not_Canceled,Unknown,Unknown,Unknown,
INN01361,2,1,26,2018,10,2,Online,147.0,Canceled,Unknown,Unknown,Unknown,
INN01362,2,1,32,2018,4,30,Online,198.9,Canceled,Unknown,Unknown,Unknown,
INN01363,1,1,32,2017,10,24,Online,136.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01364,1,2,222,2018,12,2,Online,110.7,Not_Canceled,Unknown,Unknown,Unknown,
INN01365,2,6,9,2018,2,6,Online,62.58,Not_Canceled,Unknown,Unknown,Unknown,
INN01366,0,1,60,2018,6,9,Offline,102.68,Not_Canceled,Unknown,Unknown,Unknown,
INN01367,0,1,109,2018,10,11,Online,108.0,Canceled,Unknown,Unknown,Unknown,
INN01368,2,3,12,2017,8,27,Online,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01369,1,3,109,2018,4,18,Online,76.5,Canceled,Unknown,Unknown,Unknown,
INN01370,1,2,224,2017,10,2,Offline,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01371,0,1,0,2018,5,11,Online,90.71,Not_Canceled,Unknown,Unknown,Unknown,
INN01372,0,4,37,2018,3,1,Online,95.4,Canceled,Unknown,Unknown,Unknown,
INN01373,2,2,11,2017,10,23,Offline,88.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01374,1,3,88,2018,11,7,Online,136.06,Canceled,Unknown,Unknown,Unknown,
INN01375,0,3,50,2018,1,14,Offline,52.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01376,1,2,12,2018,10,3,Offline,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01377,0,2,74,2017,9,18,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01378,1,3,105,2018,4,18,Online,82.45,Not_Canceled,Unknown,Unknown,Unknown,
INN01379,1,3,101,2017,12,31,Offline,61.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01380,2,1,35,2018,5,22,Online,98.1,Canceled,Unknown,Unknown,Unknown,
INN01381,0,3,94,2018,7,13,Online,138.25,Not_Canceled,Unknown,Unknown,Unknown,
INN01382,0,1,38,2018,9,2,Online,76.23,Not_Canceled,Unknown,Unknown,Unknown,
INN01383,0,3,308,2018,11,23,Online,78.3,Canceled,Unknown,Unknown,Unknown,
INN01384,1,3,30,2017,9,14,Online,94.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01385,0,1,3,2018,2,25,Corporate,66.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01386,0,1,221,2018,8,12,Online,80.0,Canceled,Unknown,Unknown,Unknown,
INN01387,1,0,35,2018,5,16,Corporate,89.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01388,0,3,26,2017,10,7,Online,114.67,Not_Canceled,Unknown,Unknown,Unknown,
INN01389,1,2,18,2018,2,12,Online,91.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01390,0,3,27,2018,5,10,Online,141.0,Canceled,Unknown,Unknown,Unknown,
INN01391,0,3,213,2018,6,7,Online,130.0,Canceled,Unknown,Unknown,Unknown,
INN01392,2,2,13,2017,11,8,Online,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN01393,1,1,88,2017,10,5,Offline,112.2,Not_Canceled,Unknown,Unknown,Unknown,
INN01394,0,3,125,2018,12,27,Offline,68.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01395,0,1,3,2018,7,14,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01396,2,4,109,2018,4,1,Online,73.74,Not_Canceled,Unknown,Unknown,Unknown,
INN01397,1,3,140,2018,10,3,Online,118.8,Not_Canceled,Unknown,Unknown,Unknown,
INN01398,0,1,3,2018,1,8,Online,67.5,Not_Canceled,Unknown,Unknown,Unknown,
INN01399,0,3,98,2018,12,8,Online,79.2,Not_Canceled,Unknown,Unknown,Unknown,
INN01400,0,2,256,2018,6,15,Online,124.0,Canceled,Unknown,Unknown,Unknown,
INN01401,0,2,13,2018,1,28,Offline,62.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01402,0,2,6,2017,12,10,Online,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01403,2,1,91,2018,7,16,Online,118.8,Not_Canceled,Unknown,Unknown,Unknown,
INN01404,0,0,57,2018,4,1,Online,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01405,0,1,0,2018,9,28,Corporate,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01406,0,1,34,2018,8,10,Online,149.4,Canceled,Unknown,Unknown,Unknown,
INN01407,2,2,87,2018,12,18,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01408,2,5,173,2018,1,27,Offline,52.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01409,0,2,167,2018,7,29,Online,137.7,Canceled,Unknown,Unknown,Unknown,
INN01410,0,1,219,2017,9,4,Online,108.0,Canceled,Unknown,Unknown,Unknown,
INN01411,1,5,126,2018,5,9,Online,111.35,Not_Canceled,Unknown,Unknown,Unknown,
INN01412,1,2,33,2018,8,15,Online,127.05,Canceled,Unknown,Unknown,Unknown,
INN01413,0,3,45,2018,2,25,Online,80.3,Not_Canceled,Unknown,Unknown,Unknown,
INN01414,0,4,103,2018,9,13,Online,168.3,Canceled,Unknown,Unknown,Unknown,
INN01415,1,4,25,2018,12,7,Online,96.9,Not_Canceled,Unknown,Unknown,Unknown,
INN01416,2,1,68,2017,11,28,Offline,60.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01417,2,1,24,2018,12,4,Online,88.0,Not_Canceled,Unknown,Unknown,Unknown,
INN01418,1,2,11,2018,4,29,Online,122.33,Canceled,Unknown,Unknown,Unknown,
